mse,accuracy,precision,recall,f1,mse_cumulative,mse_cumulative_avg,accuracy_cumulative,accuracy_cumulative_avg,precision_cumulative,precision_cumulative_avg,recall_cumulative,recall_cumulative_avg,f1_cumulative,f1_cumulative_avg
0.001619386,0.922149658203125,0.3022056421805429,0.2998754712475052,0.3010360476068156,0.001619386,0.0016193860210478306,0.922149658203125,0.922149658203125,0.3022056421805429,0.3022056421805429,0.2998754712475052,0.2998754712475052,0.3010360476068156,0.3010360476068156
0.0025539447,0.9229192733764648,0.3076843126385809,0.3029972194264854,0.3053227788807811,0.004173331,0.0020866653649136424,1.8450689315795898,0.9225344657897949,0.6098899548191239,0.30494497740956195,0.6028726906739905,0.30143634533699526,0.6063588264875968,0.3031794132437984
0.003815931,0.9235906600952148,0.3125479528492711,0.30576073420787775,0.30911709163655804,0.007989262,0.002663087255011002,2.7686595916748047,0.9228865305582682,0.9224379076683951,0.30747930255613165,0.9086334248818683,0.3028778082939561,0.9154759181241547,0.30515863937471827
0.0048319944,0.923858642578125,0.3136821031557874,0.3047030927483325,0.3091274099200443,0.012821257,0.0032053140457719564,3.6925182342529297,0.9231295585632324,1.2361200108241825,0.3090300027060456,1.213336517630201,0.3033341294075502,1.224603328044199,0.30615083201104976
0.0056429743,0.9246349334716797,0.3198552132073806,0.3090189522526057,0.31434372180190184,0.018464232,0.003692846093326807,4.617153167724609,0.9234306335449218,1.5559752240315632,0.3111950448063126,1.5223554698828066,0.3044710939765613,1.5389470498461009,0.30778940996922016
0.0069596195,0.9245805740356445,0.31854137845411656,0.3063748486037427,0.312339678095354,0.02542385,0.004237308322141568,5.541733741760254,0.9236222902933756,1.8745166024856799,0.3124194337476132,1.8287303184865493,0.3047883864144249,1.8512867279414549,0.30854778799024246
0.008730537,0.924346923828125,0.31542260175066406,0.3018201668344109,0.30847150304234877,0.03415439,0.004879198170133999,6.466080665588379,0.9237258093697684,2.189939204236344,0.3128484577480491,2.1305504853209603,0.30436435504585146,2.1597582309838037,0.30853689014054336
0.010084872,0.9249086380004883,0.3197311827956989,0.3043448593507446,0.3118483495162601,0.04423926,0.005529907415620983,7.390989303588867,0.9238736629486084,2.509670387032043,0.3137087983790053,2.434895344671705,0.30436191808396307,2.471606580500064,0.30895082256250794
0.010475422,0.9245882034301758,0.3158823317610629,0.2993125330512956,0.3073742850385838,0.054714683,0.006079409064518081,8.315577507019043,0.9239530563354492,2.825552718793106,0.3139503020881228,2.7342078777230006,0.3038008753025556,2.7789808655386476,0.3087756517265164
0.011149906,0.9248247146606445,0.3173320315325089,0.29939782671738796,0.30810417014105274,0.06586459,0.006586458720266819,9.240402221679688,0.9240402221679688,3.142884750325615,0.3142884750325614,3.0336057044403884,0.30336057044403886,3.0870850356797,0.30870850356797
0.012029536,0.9246177673339844,0.31456899526049137,0.29550843554357653,0.30474096226581054,0.07789413,0.0070812839337370615,10.165019989013672,0.9240927262739702,3.4574537455861063,0.3143139768714641,3.329114139983965,0.30264673999854225,3.3918259979455105,0.30834781799504646
0.011748751,0.9249162673950195,0.3167687149209126,0.2965319595366848,0.3063164665145334,0.08964288,0.007470239497100313,11.089936256408691,0.9241613547007242,3.7742224605070187,0.31451853837558486,3.6256460995206496,0.30213717496005416,3.698142464460044,0.3081785387050037
0.011328156,0.9250640869140625,0.31751924941017245,0.2961566674058784,0.30646613355928615,0.100971036,0.007767002313182904,12.015000343322754,0.9242307956402118,4.0917417099171915,0.31474936230132233,3.921802766926528,0.30167713591742523,4.00460859801933,0.3080468152322562
0.011157944,0.925440788269043,0.3205109381882249,0.297913716927381,0.3087994766110566,0.11212898,0.008009212424180337,12.940441131591797,0.9243172236851284,4.412252648105416,0.3151609034361011,4.219716483853909,0.3014083202752792,4.313408074630387,0.30810057675931335
0.010938157,0.9257602691650391,0.3230165890302506,0.2992784155848587,0.3106947420617352,0.12306714,0.008204475417733193,13.866201400756836,0.9244134267171223,4.735269237135666,0.31568461580904444,4.518994899438768,0.3012663266292512,4.6241028166921225,0.30827352111280815
0.01076929,0.9258842468261719,0.32373954621817713,0.2991419457191109,0.31095506614178814,0.13383643,0.00836477632401511,14.792085647583008,0.924505352973938,5.0590087833538435,0.3161880489596152,4.818136845157879,0.3011335528223674,4.9350578828339104,0.3084411176771194
0.011350083,0.9257297515869141,0.32168453802989055,0.2963101960048447,0.3084764424869914,0.14518651,0.008540382608771324,15.717815399169922,0.9245773764217601,5.380693321383734,0.316511371846102,5.114447041162723,0.30084982595074844,5.243534325320902,0.30844319560711186
0.012446654,0.9259910583496094,0.323653456700667,0.2971631326657682,0.30984312190957275,0.15763317,0.008757397687683502,16.64380645751953,0.9246559143066406,5.704346778084401,0.3169081543380223,5.411610173828492,0.3006450096571384,5.553377447230475,0.3085209692905819
0.013987847,0.9255704879760742,0.3189950797674072,0.291977277767353,0.3048888018026844,0.17162102,0.009032684476359895,17.569376945495605,0.9247040497629266,6.023341857851808,0.3170179925185162,5.703587451595845,0.30018881324188657,5.85826624903316,0.3083298025806926
0.0147041725,0.9257268905639648,0.3201546333993202,0.2924378635642517,0.30566922535148483,0.18632519,0.009316258877515794,18.49510383605957,0.9247551918029785,6.343496491251128,0.3171748245625564,5.996025315160097,0.2998012657580048,6.163935474384645,0.3081967737192322
0.015043657,0.9264163970947266,0.32662414186572886,0.29786254072772556,0.3115810135617416,0.20136885,0.00958899213444619,19.421520233154297,0.9248342968168712,6.6701206331168565,0.31762479205318367,6.293887855887823,0.2997089455184677,6.475516487946386,0.30835792799744693
