mse,accuracy,precision,recall,f1,mse_cumulative,mse_cumulative_avg,accuracy_cumulative,accuracy_cumulative_avg,precision_cumulative,precision_cumulative_avg,recall_cumulative,recall_cumulative_avg,f1_cumulative,f1_cumulative_avg
0.0015890537,0.9274539947509766,0.3282003820176043,0.2843179065522594,0.3046872143614493,0.0015890537,0.0015890536596998572,0.9274539947509766,0.9274539947509766,0.3282003820176043,0.3282003820176043,0.2843179065522594,0.2843179065522594,0.3046872143614493,0.3046872143614493
0.0016369695,0.9282045364379883,0.3352059184238636,0.2890772931202129,0.3104373711930387,0.0032260232,0.001613011583685875,1.8556585311889648,0.9278292655944824,0.6634063004414679,0.33170315022073393,0.5733951996724723,0.28669759983623616,0.615124585554488,0.307562292777244
0.001643625,0.9281787872314453,0.33515734576559136,0.2894184677845823,0.31061313414254593,0.0048696483,0.0016232160463308294,2.78383731842041,0.9279457728068033,0.9985636462070593,0.33285454873568643,0.8628136674570546,0.28760455581901817,0.925737719697034,0.3085792398990113
0.0016960272,0.9283733367919922,0.3370757644640351,0.2909025775745893,0.312291689557924,0.0065656756,0.0016414188430644572,3.7122106552124023,0.9280526638031006,1.3356394106710945,0.3339098526677736,1.1537162450316438,0.288429061257911,1.238029409254958,0.3095073523137395
0.001755871,0.9290294647216797,0.3432681813671991,0.29509902594633325,0.31736625816393926,0.008321547,0.0016643092734739185,4.641240119934082,0.9282480239868164,1.6789075920382937,0.3357815184076587,1.4488152709779771,0.28976305419559545,1.5553956674188973,0.31107913348377947
0.0018016972,0.9290237426757812,0.34332678999861205,0.29537196567782875,0.3175491041135584,0.0101232445,0.0016872072592377663,5.570263862609863,0.9283773104349772,2.0222343820369058,0.33703906367281755,1.7441872366558058,0.29069787277596765,1.8729447715324556,0.31215746192207594
0.0018343538,0.9285831451416016,0.33869528135351173,0.29129492843861415,0.313211907775271,0.011957598,0.001708228190961693,6.498847007751465,0.9284067153930664,2.3609296633904173,0.33727566619863103,2.03548216509442,0.29078316644206,2.1861566793077265,0.31230809704396095
0.0018564751,0.9288005828857422,0.34054527014934277,0.2921308063663192,0.3144856208910273,0.013814073,0.0017267590592382476,7.427647590637207,0.9284559488296509,2.7014749335397603,0.33768436669247,2.327612971460739,0.2909516214325924,2.500642300198754,0.31258028752484424
0.0017763223,0.9281749725341797,0.33567617585100307,0.29085140137493387,0.3116602994132378,0.015590396,0.0017322660811866324,8.355822563171387,0.9284247292412652,3.0371511093907633,0.33746123437675146,2.618464372835673,0.29094048587063037,2.812302599611992,0.31247806662355465
0.0018055816,0.927729606628418,0.33213992252611807,0.2896061138499855,0.30941814370984644,0.017395977,0.0017395976348780096,9.283552169799805,0.9283552169799805,3.369291031916881,0.3369291031916881,2.9080704866856584,0.2908070486685659,3.1217207433218386,0.3121720743321838
0.0017571565,0.9277687072753906,0.3317212228447852,0.2878320055952645,0.30822205578795464,0.019153133,0.0017411938910795884,10.211320877075195,0.9283018979159269,3.7010122547616664,0.33645565952378786,3.195902492280923,0.29053659020735667,3.429942799109793,0.3118129817372539
0.0016981043,0.9281558990478516,0.3357057192851385,0.29127786970539565,0.3119177231376274,0.020851238,0.001737603093109404,11.139476776123047,0.9282897313435873,4.036717974046805,0.33639316450390044,3.4871803619863186,0.29059836349885987,3.7418605222474204,0.31182171018728505
0.0016421386,0.9281816482543945,0.3369616196357383,0.29414373688609885,0.31410017032051224,0.022493375,0.0017302596690849615,12.067658424377441,0.9282814172598032,4.373679593682543,0.3364368918217341,3.7813240988724175,0.2908710845286475,4.055960692567933,0.3119969763513794
0.0016059466,0.928131103515625,0.3363574151921009,0.29346138755736,0.3134486088588452,0.024099322,0.0017213801620528102,12.995789527893066,0.9282706805637905,4.710037008874644,0.3364312149196174,4.074785486429778,0.29105610617355554,4.369409301426778,0.312100664387627
0.0014942539,0.9282512664794922,0.33759555790173423,0.29455314648334213,0.3146089935135923,0.025593575,0.0017062384091938536,13.924040794372559,0.9282693862915039,5.047632566776378,0.3365088377850919,4.36933863291312,0.291289242194208,4.68401829494037,0.312267886329358
0.0014751098,0.9280614852905273,0.3361084031975044,0.29407550195322496,0.3136901674991584,0.027068686,0.0016917928733164445,14.852102279663086,0.9282563924789429,5.383740969973882,0.3364838106233677,4.663414134866345,0.29146338342914657,4.997708462439529,0.31235677890247054
0.0014530965,0.9278020858764648,0.33322920734088246,0.2911584585728664,0.3107764860115986,0.028521782,0.0016777519109275412,15.77990436553955,0.9282296685611501,5.7169701773147645,0.3362923633714568,4.954572593439211,0.2914454466728948,5.308484948451127,0.3122638204971251
0.0014699706,0.928004264831543,0.3353758488798689,0.293171389092646,0.3128566877531516,0.029991752,0.0016662085027847853,16.707908630371094,0.9282171461317275,6.052346026194633,0.3362414458997019,5.2477439825318575,0.291541332362881,5.621341636204279,0.3122967575669044
0.0015152087,0.9273891448974609,0.3286175520986205,0.28648436567100527,0.30610794159998544,0.03150696,0.0016582611470336193,17.635297775268555,0.9281735671193976,6.380963578293254,0.3358401883312239,5.534228348202863,0.2912751762212033,5.927449577804264,0.31197103041075075
0.0016049457,0.9280309677124023,0.33479147867707637,0.29114139983964793,0.3114444474858347,0.033111904,0.001655595377087593,18.563328742980957,0.9281664371490479,6.71575505697033,0.3357877528485166,5.825369748042511,0.2912684874021255,6.238894025290099,0.31194470126450496
0.0016256758,0.9289579391479492,0.342963432008865,0.29566196414254275,0.31756094432789467,0.03473758,0.0016541706364867942,19.492286682128906,0.9282041277204242,7.058718488979196,0.3361294518561522,6.1210317121850535,0.29147770058024064,6.5564549696179935,0.3122121414103806
