mse,accuracy,precision,recall,f1,mse_cumulative,mse_cumulative_avg,accuracy_cumulative,accuracy_cumulative_avg,precision_cumulative,precision_cumulative_avg,recall_cumulative,recall_cumulative_avg,f1_cumulative,f1_cumulative_avg
0.001432913,0.9228067398071289,0.304076115577713,0.2954913768103581,0.29972228710841187,0.001432913,0.0014329130062833428,0.9228067398071289,0.9228067398071289,0.304076115577713,0.304076115577713,0.2954913768103581,0.2954913768103581,0.29972228710841187,0.29972228710841187
0.0014323763,0.9235019683837891,0.31015807705157283,0.3008989952406134,0.30545838672808506,0.0028652893,0.0014326446689665318,1.846308708190918,0.923154354095459,0.6142341926292858,0.3071170963146429,0.5963903720509716,0.2981951860254858,0.6051806738364969,0.30259033691824844
0.0014785957,0.9236068725585938,0.31114510258979905,0.30188840176728476,0.30644686488077716,0.004343885,0.0014479616656899452,2.7699155807495117,0.9233051935831705,0.9253792952190849,0.3084597650730283,0.8982787738182563,0.29942625793941874,0.9116275387172741,0.30387584623909136
0.0015120558,0.9237689971923828,0.31267249107880535,0.30342368775694717,0.30797866814419783,0.0058559407,0.0014639851870015264,3.6936845779418945,0.9234211444854736,1.2380517862978904,0.3095129465744726,1.2017024615752034,0.30042561539380086,1.219606206861472,0.304901551715368
0.0015588558,0.924138069152832,0.31603193023174037,0.30661367086880126,0.3112515693320057,0.0074147964,0.00148295930121094,4.617822647094727,0.9235645294189453,1.5540837165296306,0.3108167433059261,1.5083161324440046,0.30166322648880095,1.5308577761934776,0.30617155523869555
0.0015585179,0.9240360260009766,0.3150945054945055,0.3057095580082223,0.31033109371753137,0.008973314,0.0014955524044732253,5.541858673095703,0.9236431121826172,1.8691782220241362,0.3115297036706894,1.814025690452227,0.30233761507537116,1.841188869911009,0.3068648116518348
0.0016059506,0.9238681793212891,0.313383194016718,0.30378192115453506,0.3085078738111325,0.010579265,0.0015113235817157797,6.465726852416992,0.9236752646309989,2.182561416040854,0.31179448800583626,2.117807611606762,0.30254394451525174,2.1496967437221417,0.3070995348174487
0.0016136033,0.9240531921386719,0.31495993660297616,0.30509544361235735,0.30994922274405146,0.012192868,0.0015241085493471473,7.389780044555664,0.923722505569458,2.49752135264383,0.3121901690804788,2.4229030552191193,0.3028628819023899,2.4596459664661934,0.3074557458082741
0.0016019405,0.9236001968383789,0.3109672425319306,0.30153016836969687,0.30617600443432097,0.013794808,0.0015327565423730346,8.313380241394043,0.9237089157104492,2.8084885951757608,0.3120542883528623,2.7244332235888162,0.3027148026209796,2.7658219709005145,0.30731355232227936
0.001602105,0.9235105514526367,0.31048712815649915,0.3016154620357892,0.30598700321025896,0.015396913,0.0015396913862787188,9.23689079284668,0.9236890792846679,3.1189757233322597,0.311897572333226,3.0260486856246054,0.30260486856246055,3.0718089741107732,0.3071808974110773
0.001543943,0.9234285354614258,0.309772112784859,0.3009842889067058,0.3053149793647635,0.016940856,0.0015400778925554318,10.160319328308105,0.923665393482555,3.4287478361171186,0.3117043487379199,3.327032974531311,0.3024575431392101,3.377123953475537,0.30701126849777605
0.0015061457,0.9237651824951172,0.3129464207367368,0.3041913307517784,0.3085067732392173,0.018447002,0.0015372502093669027,11.084084510803223,0.9236737092336019,3.7416942568538554,0.3118078547378213,3.6312243052830895,0.3026020254402575,3.6856307267147543,0.30713589389289614
0.0014482724,0.9235448837280273,0.31107526127516305,0.30262192729567905,0.30679037432230283,0.019895274,0.001530405760814364,12.00762939453125,0.9236637995793269,4.052769518129018,0.3117515013945399,3.9338462325787686,0.302603556352213,3.992421101037057,0.30710931546438897
0.0014187135,0.9240007400512695,0.3151884078310294,0.306494259736272,0.31078054054054055,0.021313988,0.00152242774077292,12.93163013458252,0.9236878667558942,4.367957925960048,0.31199699471143205,4.240340492315041,0.30288146373678865,4.303201641577598,0.3073715458269712
0.001328136,0.9241352081298828,0.3163317244405441,0.3074495487965064,0.3118273988719333,0.022642124,0.0015094749551887313,13.855765342712402,0.9237176895141601,4.684289650400592,0.3122859766933728,4.547790041111547,0.3031860027407698,4.615029040449531,0.3076686026966354
0.0013212465,0.9239339828491211,0.3142746696654484,0.3051125023455758,0.3096258211939446,0.023963371,0.001497710676630959,14.779699325561523,0.9237312078475952,4.99856432006604,0.3124102700041276,4.852902543457123,0.3033064089660702,4.924654861643475,0.3077909288527172
0.0013194205,0.9235029220581055,0.3102302689400598,0.30106958257279814,0.3055812866307105,0.025282793,0.0014872230205904035,15.703202247619629,0.9237177792717429,5.3087945890061,0.31228203464741766,5.153972126029921,0.3031748309429365,5.2302361482741855,0.3076609498984815
0.0013182132,0.9238252639770508,0.3133583898275317,0.30436191808396307,0.30879464169818016,0.026601005,0.0014778335850375395,16.62702751159668,0.9237237506442599,5.622152978833632,0.31234183215742406,5.458334044113884,0.3032407802285491,5.539030789972365,0.3077239327762425
0.00137531,0.9232521057128906,0.30795592344598516,0.2989201821872708,0.30337078651685395,0.027976315,0.0014724376072224818,17.55027961730957,0.9236989272268195,5.930108902279617,0.312110994856822,5.757254226301154,0.30301338033163977,5.842401576489219,0.3074948198152221
0.0014186361,0.9235696792602539,0.31063912155979445,0.30113781750567203,0.30581468873701806,0.02939495,0.0014697475300636143,18.473849296569824,0.9236924648284912,6.240748023839411,0.3120374011919706,6.058392043806826,0.30291960219034136,6.148216265226237,0.3074108132613119
0.001421441,0.9242010116577148,0.3163409050889241,0.30646014226983503,0.31132214433632843,0.030816391,0.0014674472179086436,19.39805030822754,0.9237166813441685,6.557088928928335,0.3122423299489684,6.364852186076662,0.3030881993369839,6.459538409562565,0.30759706712202695
