mse,accuracy,precision,recall,f1,mse_cumulative,mse_cumulative_avg,accuracy_cumulative,accuracy_cumulative_avg,precision_cumulative,precision_cumulative_avg,recall_cumulative,recall_cumulative_avg,f1_cumulative,f1_cumulative_avg
0.0021454934,0.9221048355102539,0.30243676742751385,0.30106958257279814,0.3017516263880934,0.0021454934,0.0021454934030771255,0.9221048355102539,0.9221048355102539,0.30243676742751385,0.30243676742751385,0.30106958257279814,0.30106958257279814,0.3017516263880934,0.3017516263880934
0.002297957,0.9226293563842773,0.3070566451789878,0.30552191194281914,0.30628735602698615,0.0044434504,0.00222172518260777,1.8447341918945312,0.9223670959472656,0.6094934126065017,0.30474670630325085,0.6065914945156172,0.3032957472578086,0.6080389824150796,0.3040194912075398
0.0024076893,0.9227313995361328,0.3081219056755692,0.3068183756674229,0.3074687590816623,0.0068511395,0.0022837132370720306,2.767465591430664,0.9224885304768881,0.9176153182820709,0.3058717727606903,0.9134098701830402,0.30446995672768007,0.9155077414967419,0.30516924716558064
0.0025356207,0.9231224060058594,0.31149171081280325,0.3099401238464032,0.31071398033347586,0.00938676,0.002346690103877336,3.6905879974365234,0.9226469993591309,1.229107029094874,0.3072767572737185,1.2233499940294434,0.30583749850736086,1.2262217218302176,0.3065554304575544
0.0026692117,0.9235134124755859,0.3151076917804698,0.3137101038876853,0.31440734471970044,0.012055972,0.002411194425076246,4.614101409912109,0.9228202819824218,1.5442147208753438,0.30884294417506875,1.5370600979171287,0.30741201958342573,1.540629066549918,0.3081258133099836
0.0027394213,0.9230155944824219,0.3107263354398945,0.3094965967827229,0.31011024698743694,0.014795393,0.002465898908364276,5.537117004394531,0.9228528340657552,1.8549410563152384,0.3091568427192064,1.8465566946998515,0.30775944911664194,1.850739313537355,0.30845655225622587
0.0027712097,0.9228048324584961,0.30866673523260996,0.3071766090650108,0.30791986935592813,0.017566603,0.0025095147346811636,6.459921836853027,0.9228459766932896,2.1636077915478484,0.30908682736397836,2.1537333037648625,0.30767618625212323,2.1586591828932833,0.30837988327046906
0.0028698882,0.9231243133544922,0.3115088549435101,0.3099571825796216,0.31073108165882857,0.020436492,0.0025545614189468324,7.3830461502075195,0.9228807687759399,2.4751166464913585,0.3093895808114198,2.463690486344484,0.3079613107930605,2.469390264552112,0.308673783069014
0.0026922242,0.9227352142333984,0.3081101458215528,0.3067330820013306,0.30742007180714653,0.023128716,0.0025698572862893343,8.305781364440918,0.9228645960489908,2.7832267923129113,0.30924742136810124,2.7704235683458145,0.3078248409273127,2.7768103363592584,0.3085344818176954
0.0026958268,0.922480583190918,0.30591237625458156,0.304686034015114,0.3052979736255096,0.025824543,0.0025824542390182614,9.228261947631836,0.9228261947631836,3.0891391685674927,0.3089139168567493,3.0751096023609286,0.30751096023609287,3.082108309984768,0.3082108309984768
0.0025459994,0.9225406646728516,0.30636897928411094,0.30501014994626496,0.3056880545724983,0.028370542,0.0025791401593861256,10.150802612304688,0.9228002374822443,3.395508147851604,0.30868255889560037,3.3801197523071935,0.3072836138461085,3.3877963645572664,0.3079814876870242
0.0024146815,0.9227514266967773,0.3083904109589041,0.30722778526466626,0.3078080002734552,0.030785223,0.002565435269692292,11.073554039001465,0.9227961699167887,3.703898558810508,0.308658213234209,3.68734753757186,0.30727896146432165,3.6956043648307215,0.3079670304025601
0.0022809578,0.9227399826049805,0.30824170177782345,0.3070060217328261,0.3076226208688369,0.03306618,0.002543552384640162,11.996294021606445,0.9227918478158804,4.012140260588331,0.30862617389141006,3.994353559304686,0.30725796610036044,4.003226985699558,0.30794053736150445
0.0022596333,0.9228668212890625,0.30935128560905834,0.30806366319237133,0.3087061317287475,0.035325814,0.002523272447953267,12.919160842895508,0.9227972030639648,4.3214915461973895,0.30867796758552785,4.302417222497057,0.30731551589264694,4.311933117428306,0.3079952226734504
0.0021919126,0.9230079650878906,0.31078745143678654,0.30976953651421846,0.3102776591200342,0.037517726,0.0025011817924678326,13.842168807983398,0.9228112538655598,4.632278997634176,0.30881859984227844,4.6121867590112755,0.3074791172674184,4.62221077654834,0.3081473851032227
0.002132749,0.9227886199951172,0.30874723920078073,0.3076201361286911,0.3081826571418806,0.039650474,0.0024781547399470583,14.764957427978516,0.9228098392486572,4.941026236834956,0.3088141398021848,4.919806895139967,0.30748793094624793,4.930393433690221,0.30814958960563876
0.0021746182,0.9227666854858398,0.3084421146400795,0.3071424915985739,0.30779093123637763,0.041825093,0.002460299648673219,15.687724113464355,0.9228073007920209,5.249468351475035,0.30879225596911974,5.226949386738541,0.30746761098462005,5.238184364926599,0.30812849205450576
0.0022687605,0.9228610992431641,0.30937173581739413,0.3082001330581191,0.30878482310716115,0.044093855,0.002449658582918346,16.61058521270752,0.9228102895948622,5.558840087292429,0.3088244492940239,5.5351495197966605,0.30750830665537,5.54696918803376,0.3081649548907644
0.0023324294,0.9222221374511719,0.3035546038543897,0.3022807526313096,0.3029163390201374,0.046426285,0.002443488626005618,17.53280735015869,0.9227793342188785,5.862394691146819,0.30854708900772737,5.83743027242797,0.307233172233051,5.849885527053897,0.3078887119502051
0.002389351,0.9225444793701172,0.3063833433296204,0.3049930912130465,0.30568663657502393,0.048815638,0.0024407817400060594,18.45535182952881,0.9227675914764404,6.168778034476439,0.30843890172382205,6.142423363641017,0.3071211681820508,6.155572163628921,0.30777860818144603
0.002374449,0.9234085083007812,0.31413343387431236,0.31268657989457704,0.3134083370379236,0.051190086,0.002437623040307136,19.37876033782959,0.9227981113252186,6.482911468350752,0.30871006992146444,6.455109943535594,0.30738618778740917,6.468980500666845,0.308046690507945
